# wave[microns] transmission[e/photon]
7.03780 0.000040113483
7.04360 0.000040130401
7.04940 0.000040147320
7.05520 0.000040164238
7.06100 0.000040181156
7.06680 0.000040198074
7.07260 0.000040214992
7.07840 0.000040231910
7.08420 0.000040248828
7.09000 0.000040265746
7.09580 0.000040282664
7.10160 0.000040299582
7.10740 0.000040316500
7.11320 0.000040333418
7.11900 0.000040350336
7.12480 0.000040367254
7.13060 0.000040384172
7.13640 0.000040401090
7.14220 0.000040418008
7.14800 0.000040434926
7.15380 0.000040451844
7.15960 0.000040468762
7.16540 0.000040485680
7.17120 0.000040502598
7.17700 0.000040519516
7.18280 0.000040536434
7.18860 0.000040553352
7.19440 0.000040570270
7.20020 0.000040587188
7.20600 0.000040604106
7.21180 0.000040621024
7.21760 0.000040637942
7.22340 0.000040654860
7.22920 0.000040671778
7.23500 0.000040688696
7.24080 0.000040705615
7.24660 0.000040722533
7.25240 0.000040739451
7.25820 0.000040756369
7.26400 0.000040773287
7.26980 0.000040790205
7.27560 0.000040807123
7.28140 0.000040824041
7.28720 0.000040840959
7.29300 0.000040857877
7.29880 0.000040874795
7.30460 0.000040891713
7.31040 0.000040908631
7.31620 0.000040925549
7.32200 0.000040942467
7.32780 0.000040959385
7.33360 0.000040976303
7.33940 0.000040993221
7.34520 0.000041010139
7.35100 0.000041027057
7.35680 0.000041043975
7.36260 0.000041060893
7.36840 0.000041077811
7.37420 0.000041094729
7.38000 0.000041111647
7.38580 0.000041128565
7.39160 0.000041145483
7.39740 0.000041162401
7.40320 0.000041179319
7.40900 0.000041196237
7.41480 0.000041213155
7.42060 0.000041230073
7.42640 0.000041246991
7.43220 0.000041263910
7.43800 0.000041280828
7.44380 0.000041297746
7.44960 0.000041314664
7.45540 0.000041331582
7.46120 0.000041348500
7.46700 0.000041365418
7.47280 0.000041382336
7.47860 0.000041399254
7.48440 0.000041416172
7.49020 0.000041433090
7.49600 0.000041450008
7.50180 0.000041469926
7.50760 0.000041496512
7.51340 0.000041523097
7.51920 0.000041549683
7.52500 0.000041576268
7.53080 0.000041602854
7.53660 0.000041629439
7.54240 0.000041656024
7.54820 0.000041682610
7.55400 0.000041709195
7.55980 0.000041735781
7.56560 0.000041762366
7.57140 0.000041788952
7.57720 0.000041815537
7.58300 0.000041842123
7.58880 0.000041868708
7.59460 0.000041895294
7.60040 0.000041921879
7.60620 0.000041948465
7.61200 0.000041975050
7.61780 0.000042001636
7.62360 0.000042028221
7.62940 0.000042054807
7.63520 0.000042081392
7.64100 0.000042107978
7.64680 0.000042134563
7.65260 0.000042161149
7.65840 0.000042187734
7.66420 0.000042214319
7.67000 0.000042240905
7.67580 0.000042267490
7.68160 0.000042294076
7.68740 0.000042320661
7.69320 0.000042347247
7.69900 0.000042373832
7.70480 0.000042400418
7.71060 0.000042427003
7.71640 0.000042453589
